date,市值(元),PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,股息率
2020-09-07,27105741000.0,18.6808,0.2653,24.7603,20.7445,17.6070,2.0530,0.0196,4.4248,3.2142,2.5713,2.0277,0.1110,3.7858,2.9897,2.1884,0.0155
2020-09-04,27849705000.0,19.1936,0.3138,24.7668,20.7507,17.6070,2.1093,0.0391,4.4264,3.2143,2.5730,2.0834,0.1492,3.7865,2.9907,2.1905,0.0151
2020-09-03,28016118000.0,19.3083,0.3295,24.7668,20.7537,17.6070,2.1219,0.0434,4.4289,3.2150,2.5750,2.0958,0.1616,3.7871,2.9926,2.1923,0.0150
2020-09-02,27663714000.0,19.0654,0.3006,24.7809,20.7568,17.6070,2.0953,0.0315,4.4317,3.2151,2.5750,2.0695,0.1424,3.7910,2.9928,2.1924,0.0152
2020-09-01,27614769000.0,19.0316,0.2942,24.7809,20.7623,17.6070,2.0915,0.0310,4.4333,3.2154,2.5763,2.0658,0.1395,3.7912,2.9942,2.1930,0.0152
2020-08-31,27898650000.0,19.2273,0.3168,24.7809,20.7623,17.6070,2.1131,0.0400,4.4341,3.2161,2.5770,2.0870,0.1514,3.7950,2.9942,2.1930,0.0151
2020-08-28,27957384000.0,19.2678,0.3223,24.7809,20.7691,17.6070,2.1175,0.0404,4.4341,3.2166,2.5771,2.0914,0.1543,3.8007,2.9946,2.1933,0.0151
2020-08-27,27350466000.0,18.8495,0.2810,24.7809,20.7758,17.6070,2.0715,0.0247,4.4347,3.2174,2.5779,2.0460,0.1220,3.8027,2.9959,2.1987,0.0154
2020-08-26,27898650000.0,19.2273,0.3163,24.7849,20.7774,17.6070,2.1131,0.0395,4.4347,3.2176,2.5800,2.0870,0.1509,3.8047,2.9959,2.2001,0.0151
2020-08-25,28554513000.0,19.3071,0.3265,24.7973,20.7843,17.6070,2.2526,0.0634,4.4364,3.2178,2.5802,1.9889,0.0906,3.8056,2.9959,2.2049,0.0147
2020-08-24,28456623000.0,19.2410,0.3185,24.8143,20.7874,17.6070,2.2449,0.0587,4.4366,3.2178,2.5820,1.9821,0.0842,3.8066,2.9960,2.2050,0.0148
2020-08-21,28368522000.0,19.1814,0.3104,24.8225,20.8029,17.6070,2.2379,0.0544,4.4385,3.2178,2.5826,1.9760,0.0804,3.8170,2.9964,2.2112,0.0148
2020-08-20,28319577000.0,19.1483,0.3070,24.8342,20.8049,17.6070,2.2340,0.0527,4.4385,3.2202,2.5834,1.9726,0.0795,3.8174,2.9964,2.2118,0.0149
2020-08-19,28681770000.0,19.3932,0.3363,24.8494,20.8072,17.6070,2.2626,0.0659,4.4387,3.2212,2.5850,1.9978,0.0918,3.8196,2.9977,2.2149,0.0147
2020-08-18,29122275000.0,19.6910,0.3614,24.8559,20.8134,17.6070,2.2974,0.0833,4.4411,3.2217,2.5854,2.0285,0.1093,3.8211,2.9985,2.2160,0.0145
2020-08-17,29229954000.0,19.7638,0.3669,24.8626,20.8176,17.6070,2.3059,0.0855,4.4447,3.2223,2.5861,2.0360,0.1127,3.8233,2.9988,2.2175,0.0144
2020-08-14,28897128000.0,19.5388,0.3465,24.8627,20.8185,17.6070,2.2796,0.0727,4.4466,3.2297,2.5869,2.0128,0.0995,3.8238,2.9988,2.2181,0.0146
2020-08-13,28750293000.0,19.4395,0.3389,24.8670,20.8219,17.6070,2.2680,0.0685,4.4482,3.2299,2.5872,2.0026,0.0927,3.8249,2.9995,2.2183,0.0146
2020-08-12,28838394000.0,19.4991,0.3440,24.8676,20.8229,17.6070,2.2750,0.0719,4.4482,3.2300,2.5905,2.0087,0.0969,3.8308,2.9998,2.2184,0.0146
2020-08-11,29376789000.0,19.8631,0.3759,24.8731,20.8333,17.6070,2.3174,0.0867,4.4495,3.2300,2.5905,2.0462,0.1182,3.8313,2.9998,2.2198,0.0143
2020-08-10,30434001000.0,20.5780,0.4711,24.8767,20.8336,17.6070,2.4008,0.1271,4.4554,3.2312,2.5921,2.1198,0.1662,3.8334,3.0001,2.2236,0.0138
2020-08-07,29807505000.0,20.1544,0.4094,24.8782,20.8430,17.6070,2.3514,0.1054,4.4565,3.2325,2.5923,2.0762,0.1382,3.8390,3.0007,2.2239,0.0141
2020-08-06,30042441000.0,20.3132,0.4311,24.8835,20.8490,17.6070,2.3700,0.1139,4.4569,3.2327,2.5923,2.0926,0.1501,3.8391,3.0026,2.2257,0.0140
2020-08-05,30218643000.0,20.4324,0.4486,24.8893,20.8521,17.6070,2.3839,0.1182,4.4570,3.2347,2.5938,2.1048,0.1594,3.8434,3.0026,2.2263,0.0139
2020-08-04,30130542000.0,20.3728,0.4396,24.8958,20.8634,17.6070,2.3769,0.1148,4.4575,3.2347,2.5946,2.0987,0.1556,3.8550,3.0031,2.2271,0.0140
2020-08-03,30032652000.0,20.3066,0.4298,24.9004,20.8645,17.6070,2.3692,0.1127,4.4577,3.2352,2.5947,2.0919,0.1488,3.8553,3.0039,2.2304,0.0140
2020-07-31,29660670000.0,20.0551,0.3963,24.9115,20.8645,17.6070,2.3398,0.0986,4.4577,3.2352,2.5965,2.0660,0.1344,3.8573,3.0044,2.2313,0.0142
2020-07-30,29543202000.0,19.9757,0.3886,24.9338,20.8669,17.6070,2.3306,0.0948,4.4579,3.2352,2.5974,2.0578,0.1271,3.8582,3.0052,2.2321,0.0142
2020-07-29,28975440000.0,19.5918,0.3512,24.9377,20.8692,17.6070,2.2858,0.0753,4.4592,3.2352,2.5987,2.0182,0.1016,3.8727,3.0053,2.2336,0.0145
2020-07-28,28388100000.0,19.1946,0.3116,24.9451,20.8709,17.6070,2.2395,0.0540,4.4609,3.2360,2.5995,1.9773,0.0804,3.8735,3.0053,2.2378,0.0148
2020-07-27,28544724000.0,19.3005,0.3236,24.9451,20.8737,17.6070,2.2518,0.0608,4.4625,3.2360,2.6004,1.9882,0.0884,3.8823,3.0055,2.2389,0.0147
2020-07-24,28515357000.0,19.2807,0.3210,24.9586,20.8758,17.6070,2.2495,0.0595,4.4639,3.2360,2.6010,1.9862,0.0863,3.8825,3.0055,2.2429,0.0148
2020-07-23,30150120000.0,20.3860,0.4396,24.9615,20.8784,17.6070,2.3785,0.1118,4.4656,3.2363,2.6010,2.1001,0.1531,3.8871,3.0064,2.2434,0.0140
2020-07-22,29504046000.0,19.9492,0.3839,24.9672,20.8800,17.6070,2.3275,0.0914,4.4668,3.2367,2.6026,2.0551,0.1241,3.8888,3.0064,2.2446,0.0143
2020-07-21,29601936000.0,20.0154,0.3890,24.9738,20.8816,17.6070,2.3352,0.0940,4.4672,3.2369,2.6051,2.0619,0.1271,3.8913,3.0072,2.2458,0.0142
2020-07-20,29690037000.0,20.0749,0.3963,24.9768,20.8846,17.6070,2.3422,0.0969,4.4684,3.2370,2.6057,2.0680,0.1322,3.8937,3.0076,2.2466,0.0142
2020-07-17,29406156000.0,19.8830,0.3767,24.9839,20.8867,17.6070,2.3198,0.0859,4.4694,3.2379,2.6073,2.0482,0.1186,3.8945,3.0081,2.2491,0.0143
2020-07-16,28789449000.0,19.4660,0.3401,24.9854,20.8908,17.6070,2.2711,0.0685,4.4706,3.2384,2.6109,2.0053,0.0914,3.8974,3.0082,2.2499,0.0146
2020-07-15,30864717000.0,20.8692,0.4957,24.9859,20.8934,17.6070,2.3566,0.1037,4.4711,3.2389,2.6118,2.1498,0.1696,3.9004,3.0082,2.2518,0.0136
2020-07-14,30659148000.0,20.7302,0.4817,24.9895,20.8990,17.6070,2.3409,0.0952,4.4711,3.2395,2.6134,2.1355,0.1654,3.9016,3.0082,2.2545,0.0137
2020-07-13,31001763000.0,20.9619,0.5038,24.9895,20.8991,17.6070,2.3670,0.1067,4.4714,3.2406,2.6171,2.1594,0.1726,3.9068,3.0090,2.2589,0.0136
2020-07-10,30385056000.0,20.5449,0.4592,24.9985,20.8991,17.6070,2.3199,0.0855,4.4719,3.2412,2.6173,2.1164,0.1565,3.9103,3.0090,2.2589,0.0139
2020-07-09,30796194000.0,20.8229,0.4906,24.9985,20.9085,17.6070,2.3513,0.0995,4.4726,3.2428,2.6197,2.1451,0.1667,3.9169,3.0094,2.2596,0.0137
2020-07-08,30081597000.0,20.3397,0.4298,25.0067,20.9274,17.6070,2.2968,0.0791,4.4728,3.2433,2.6212,2.0953,0.1475,3.9185,3.0101,2.2621,0.0140
2020-07-07,30081597000.0,20.3397,0.4298,25.0067,20.9310,17.6070,2.2968,0.0791,4.4738,3.2442,2.6219,2.0953,0.1475,3.9202,3.0101,2.2637,0.0140
2020-07-06,30159909000.0,20.3926,0.4366,25.0135,20.9377,17.6070,2.3028,0.0799,4.4743,3.2448,2.6222,2.1007,0.1509,3.9212,3.0114,2.2644,0.0140
2020-07-03,29053752000.0,19.6447,0.3550,25.0230,20.9393,17.6070,2.2183,0.0451,4.4767,3.2450,2.6233,2.0237,0.1029,3.9212,3.0114,2.2650,0.0145
2020-07-02,29239743000.0,19.7705,0.3631,25.0230,20.9426,17.6070,2.2325,0.0506,4.4767,3.2458,2.6243,2.0367,0.1097,3.9234,3.0122,2.2653,0.0144
2020-07-01,29073330000.0,19.6579,0.3554,25.0479,20.9426,17.6070,2.2198,0.0451,4.4795,3.2471,2.6268,2.0251,0.1037,3.9247,3.0126,2.2658,0.0145
2020-06-30,28574091000.0,19.3204,0.3253,25.0726,20.9460,17.6070,2.1817,0.0387,4.4826,3.2472,2.6270,1.9903,0.0884,3.9301,3.0133,2.2677,0.0147
2020-06-29,27732237000.0,18.7512,0.2721,25.1225,20.9627,17.6070,2.1174,0.0183,4.4837,3.2482,2.6284,1.9317,0.0612,3.9320,3.0134,2.2694,0.0152
2020-06-24,28016118000.0,18.9431,0.2872,25.1267,20.9668,17.6076,2.1391,0.0234,4.4870,3.2503,2.6323,1.9514,0.0688,3.9340,3.0153,2.2694,0.0150
2020-06-23,28211898000.0,19.0755,0.3003,25.1299,20.9668,17.6076,2.1540,0.0272,4.4889,3.2504,2.6327,1.9651,0.0739,3.9388,3.0168,2.2694,0.0149
2020-06-22,28035696000.0,18.9563,0.2901,25.1555,20.9668,17.6076,2.1406,0.0238,4.4905,3.2545,2.6361,1.9528,0.0697,3.9415,3.0178,2.2694,0.0150
2020-06-19,27996540000.0,18.9299,0.2859,25.1564,20.9831,17.6076,2.1376,0.0225,4.4909,3.2548,2.6372,1.9501,0.0684,3.9439,3.0179,2.2706,0.0150
2020-06-18,28016118000.0,18.9431,0.2869,25.1564,20.9833,17.6076,2.1391,0.0229,4.4909,3.2548,2.6377,1.9514,0.0684,3.9439,3.0179,2.2706,0.0150
2020-06-17,28466412000.0,19.2476,0.3145,25.1676,20.9836,17.6076,2.1735,0.0331,4.4953,3.2548,2.6408,1.9828,0.0807,3.9439,3.0201,2.2712,0.0148
2020-06-16,27830127000.0,18.8174,0.2776,25.1809,20.9836,17.6070,2.1249,0.0196,4.4956,3.2548,2.6408,1.9385,0.0651,3.9546,3.0222,2.2712,0.0151
2020-06-15,27742026000.0,18.7578,0.2722,25.1809,20.9880,17.6070,2.1181,0.0183,4.4956,3.2550,2.6419,1.9323,0.0617,3.9546,3.0225,2.2719,0.0152
2020-06-12,26821860000.0,18.1356,0.2255,25.1809,20.9924,17.6070,2.0479,0.0021,4.4956,3.2552,2.6458,1.8682,0.0417,3.9546,3.0227,2.2720,0.0157
2020-06-11,26958906000.0,18.2283,0.2294,25.1837,21.0009,17.6070,2.0584,0.0030,4.4978,3.2560,2.6470,1.8778,0.0434,3.9557,3.0230,2.2726,0.0156
2020-06-10,27712659000.0,18.7379,0.2689,25.1843,21.0010,17.6070,2.1159,0.0166,4.4978,3.2567,2.6476,1.9303,0.0596,3.9557,3.0241,2.2756,0.0152
2020-06-09,27556035000.0,18.6320,0.2613,25.1915,21.0026,17.6070,2.1039,0.0136,4.5033,3.2569,2.6484,1.9194,0.0549,3.9564,3.0241,2.2759,0.0153
2020-06-08,27418989000.0,18.5394,0.2532,25.1958,21.0178,17.6070,2.0935,0.0106,4.5040,3.2583,2.6501,1.9098,0.0523,3.9577,3.0242,2.2782,0.0154
2020-06-05,27330888000.0,18.4798,0.2489,25.2010,21.0180,17.6070,2.0868,0.0077,4.5050,3.2604,2.6502,1.9037,0.0494,3.9580,3.0261,2.2784,0.0154
2020-06-04,27409200000.0,18.5327,0.2515,25.2010,21.0264,17.6070,2.0927,0.0094,4.5069,3.2641,2.6542,1.9092,0.0511,3.9605,3.0282,2.2800,0.0154
2020-06-03,27409200000.0,18.5327,0.2515,25.2189,21.0362,17.6070,2.0927,0.0094,4.5074,3.2652,2.6542,1.9092,0.0511,3.9645,3.0289,2.2824,0.0154
2020-06-02,27223209000.0,18.4070,0.2434,25.2217,21.0369,17.6070,2.0785,0.0047,4.5092,3.2656,2.6552,1.8962,0.0481,3.9666,3.0293,2.2826,0.0155
2020-06-01,27125319000.0,18.3408,0.2370,25.2304,21.0369,17.6070,2.0711,0.0038,4.5092,3.2662,2.6552,1.8894,0.0477,3.9696,3.0306,2.2830,0.0155
2020-05-29,26498823000.0,17.9172,0.2145,25.2420,21.0428,17.6070,2.0232,0.0004,4.5113,3.2663,2.6566,1.8457,0.0357,3.9699,3.0316,2.2832,0.0159
2020-05-28,26283465000.0,17.7716,0.2064,25.2454,21.0514,17.6070,2.0068,0.0000,4.5121,3.2677,2.6573,1.8307,0.0319,3.9712,3.0316,2.2855,0.0160
2020-05-27,26626080000.0,18.0032,0.2166,25.2499,21.0521,17.6070,2.0329,0.0000,4.5127,3.2689,2.6576,1.8546,0.0374,3.9735,3.0316,2.2864,0.0158
2020-05-26,26958906000.0,18.2283,0.2281,25.2500,21.0524,17.6070,2.0584,0.0017,4.5137,3.2733,2.6577,1.8778,0.0421,3.9738,3.0319,2.2880,0.0156
2020-05-25,26694603000.0,18.0496,0.2200,25.2530,21.0597,17.6070,2.0382,0.0000,4.5140,3.2753,2.6585,1.8594,0.0379,3.9746,3.0324,2.2880,0.0158
2020-05-22,26861016000.0,18.1621,0.2247,25.2650,21.0635,17.6070,2.0509,0.0004,4.5140,3.2787,2.6593,1.8710,0.0400,3.9755,3.0330,2.2888,0.0157
2020-05-21,27585402000.0,18.6519,0.2570,25.2677,21.0647,17.6070,2.1062,0.0085,4.5141,3.2803,2.6599,1.9214,0.0511,3.9775,3.0341,2.2892,0.0153
2020-05-20,27849705000.0,18.8306,0.2711,25.2701,21.0647,17.6070,2.1264,0.0119,4.5161,3.2852,2.6607,1.9398,0.0579,3.9775,3.0341,2.2897,0.0151
2020-05-19,27693081000.0,18.7247,0.2626,25.2777,21.0658,17.6070,2.1144,0.0102,4.5163,3.2863,2.6613,1.9289,0.0532,3.9814,3.0341,2.2907,0.0152
2020-05-18,27546246000.0,18.6254,0.2553,25.2878,21.0732,17.6070,2.1032,0.0081,4.5180,3.2868,2.6614,1.9187,0.0489,3.9814,3.0345,2.2938,0.0153
2020-05-15,27761604000.0,18.7710,0.2668,25.2900,21.0737,17.6070,2.1196,0.0102,4.5194,3.2874,2.6624,1.9337,0.0536,3.9867,3.0352,2.2962,0.0152
2020-05-14,27957384000.0,18.9034,0.2745,25.3136,21.0814,17.6070,2.1346,0.0123,4.5224,3.2874,2.6625,1.9473,0.0579,3.9893,3.0353,2.2967,0.0151
2020-05-13,28290210000.0,19.1284,0.2932,25.3342,21.0877,17.6070,2.1600,0.0174,4.5241,3.2878,2.6632,1.9705,0.0664,3.9904,3.0356,2.2970,0.0149
2020-05-12,28172742000.0,19.0490,0.2855,25.3345,21.0947,17.6070,2.1510,0.0145,4.5251,3.2882,2.6632,1.9623,0.0613,3.9913,3.0357,2.2979,0.0149
2020-05-11,28378311000.0,19.1880,0.2974,25.3351,21.0947,17.6070,2.1667,0.0191,4.5284,3.2895,2.6635,1.9767,0.0664,3.9926,3.0367,2.3024,0.0148
2020-05-08,28466412000.0,19.2476,0.3034,25.3393,21.0963,17.6070,2.1735,0.0217,4.5302,3.2907,2.6635,1.9828,0.0694,3.9942,3.0376,2.3027,0.0148
2020-05-07,28241265000.0,19.0953,0.2898,25.3457,21.1059,17.6070,2.1563,0.0153,4.5311,3.2920,2.6638,1.9671,0.0638,3.9948,3.0376,2.3038,0.0149
2020-05-06,28534935000.0,19.2939,0.3072,25.3572,21.1112,17.6070,2.1787,0.0221,4.5322,3.2956,2.6638,1.9876,0.0719,3.9992,3.0383,2.3043,0.0148
2020-04-30,28437045000.0,19.2277,0.3006,25.3773,21.1202,17.6070,2.1712,0.0204,4.5360,3.3014,2.6643,1.9807,0.0680,4.0027,3.0391,2.3054,0.0148
2020-04-29,28260843000.0,19.1086,0.2904,25.3791,21.1263,17.6070,2.1578,0.0162,4.5363,3.3014,2.6665,1.9685,0.0642,4.0027,3.0391,2.3054,0.0149
2020-04-28,28182531000.0,13.3409,0.0663,25.3864,21.1287,17.6070,2.2431,0.0370,4.5364,3.3022,2.6668,1.9169,0.0480,4.0090,3.0392,2.3059,0.0149
2020-04-27,28662192000.0,13.5679,0.0812,25.3918,21.1287,17.6076,2.2813,0.0527,4.5367,3.3048,2.6670,1.9496,0.0574,4.0091,3.0403,2.3066,0.0147
2020-04-24,28769871000.0,13.6189,0.0829,25.4059,21.1288,17.6076,2.2899,0.0557,4.5383,3.3059,2.6696,1.9569,0.0591,4.0091,3.0404,2.3068,0.0146
2020-04-23,29220165000.0,13.8321,0.0855,25.4177,21.1338,17.6097,2.3257,0.0676,4.5398,3.3085,2.6709,1.9875,0.0689,4.0110,3.0404,2.3072,0.0144
2020-04-22,29229954000.0,13.8367,0.0855,25.4228,21.1351,17.6151,2.3265,0.0685,4.5404,3.3088,2.6715,1.9882,0.0693,4.0128,3.0410,2.3079,0.0144
2020-04-21,29484468000.0,13.9572,0.0863,25.4327,21.1529,17.6309,2.3468,0.0757,4.5424,3.3092,2.6717,2.0055,0.0727,4.0164,3.0417,2.3084,0.0143
2020-04-20,30639570000.0,14.5040,0.0940,25.4501,21.1602,17.6478,2.4387,0.1084,4.5444,3.3103,2.6733,2.0841,0.1178,4.0165,3.0418,2.3091,0.0137
2020-04-17,28407678000.0,13.4475,0.0740,25.4511,21.1606,17.6521,2.2611,0.0446,4.5467,3.3103,2.6735,1.9322,0.0527,4.0170,3.0422,2.3091,0.0148
2020-04-16,29200587000.0,13.8228,0.0846,25.4681,21.1619,17.6950,2.3242,0.0659,4.5476,3.3190,2.6748,1.9862,0.0680,4.0172,3.0422,2.3108,0.0144
2020-04-15,29504046000.0,13.9664,0.0855,25.4792,21.1629,17.7030,2.3483,0.0757,4.5477,3.3190,2.6748,2.0068,0.0727,4.0187,3.0430,2.3149,0.0143
2020-04-14,28574091000.0,13.5262,0.0791,25.4979,21.1639,17.7073,2.2743,0.0502,4.5484,3.3211,2.6757,1.9436,0.0561,4.0236,3.0430,2.3153,0.0147
2020-04-13,28476201000.0,13.4799,0.0761,25.5165,21.1645,17.7297,2.2665,0.0476,4.5505,3.3239,2.6772,1.9369,0.0544,4.0244,3.0433,2.3186,0.0148
2020-04-10,28260843000.0,13.3779,0.0689,25.5170,21.1714,17.7430,2.2494,0.0404,4.5546,3.3248,2.6772,1.9223,0.0502,4.0244,3.0433,2.3190,0.0149
2020-04-09,28437045000.0,13.4614,0.0744,25.5241,21.1721,17.7430,2.2634,0.0451,4.5546,3.3254,2.6777,1.9342,0.0527,4.0252,3.0433,2.3206,0.0148
2020-04-08,28221687000.0,13.3594,0.0676,25.5287,21.1779,17.7510,2.2463,0.0391,4.5587,3.3287,2.6785,1.9196,0.0493,4.0288,3.0447,2.3215,0.0149
2020-04-07,28495779000.0,13.4892,0.0753,25.5526,21.1793,17.7878,2.2681,0.0463,4.5629,3.3288,2.6826,1.9382,0.0531,4.0294,3.0451,2.3234,0.0148
2020-04-03,27732237000.0,13.1277,0.0536,25.5526,21.1798,17.7878,2.2073,0.0264,4.5666,3.3314,2.6827,1.8863,0.0438,4.0315,3.0451,2.3246,0.0152
2020-04-02,27311310000.0,12.9285,0.0451,25.5526,21.1799,17.8026,2.1738,0.0204,4.5703,3.3350,2.6830,1.8577,0.0374,4.0315,3.0467,2.3253,0.0154
2020-04-01,27037218000.0,12.7987,0.0383,25.5540,21.1887,17.8074,2.1520,0.0145,4.5732,3.3356,2.6835,1.8390,0.0340,4.0337,3.0467,2.3265,0.0156
2020-03-31,27262365000.0,12.9053,0.0421,25.5766,21.1887,17.8113,2.1699,0.0187,4.5760,3.3439,2.6851,1.8543,0.0357,4.0353,3.0468,2.3287,0.0154
2020-03-30,27262365000.0,12.9053,0.0421,25.5905,21.2020,17.8151,2.1699,0.0187,4.5772,3.3451,2.6851,1.8543,0.0357,4.0358,3.0473,2.3290,0.0154
2020-03-27,27898650000.0,13.2065,0.0587,25.5905,21.2055,17.8172,2.2206,0.0264,4.5795,3.3464,2.6860,1.8976,0.0434,4.0358,3.0491,2.3290,0.0151
2020-03-26,28339155000.0,13.4150,0.0680,25.5905,21.2090,17.8189,2.2556,0.0395,4.5795,3.3482,2.6864,1.9276,0.0480,4.0359,3.0492,2.3314,0.0149
2020-03-25,28182531000.0,13.3409,0.0638,25.5905,21.2115,17.8192,2.2431,0.0345,4.5795,3.3483,2.6882,1.9169,0.0455,4.0359,3.0494,2.3352,0.0149
2020-03-24,27595191000.0,13.0628,0.0506,25.5911,21.2186,17.8427,2.1964,0.0234,4.5798,3.3504,2.6884,1.8770,0.0391,4.0387,3.0499,2.3401,0.0153
2020-03-23,26988273000.0,12.7755,0.0349,25.5958,21.2249,17.8427,2.1481,0.0136,4.5818,3.3526,2.6906,1.8357,0.0328,4.0414,3.0503,2.3401,0.0156
2020-03-20,27996540000.0,13.2528,0.0600,25.6006,21.2328,17.8427,2.2283,0.0276,4.5831,3.3564,2.6917,1.9043,0.0425,4.0454,3.0507,2.3409,0.0150
2020-03-19,27693081000.0,12.0982,0.0051,25.6017,21.2459,17.8497,2.2296,0.0276,4.5840,3.3602,2.6917,1.9542,0.0510,4.0469,3.0511,2.3411,0.0138
2020-03-18,28133586000.0,12.2907,0.0081,25.6017,21.2539,17.8497,2.2650,0.0400,4.5840,3.3634,2.6922,1.9853,0.0595,4.0482,3.0515,2.3425,0.0136
2020-03-17,28446834000.0,12.4275,0.0128,25.6017,21.2553,17.8662,2.2903,0.0472,4.5850,3.3666,2.6923,2.0074,0.0651,4.0485,3.0527,2.3425,0.0134
2020-03-16,29249532000.0,12.7782,0.0336,25.6226,21.2586,17.8791,2.3549,0.0685,4.5851,3.3692,2.6930,2.0641,0.0974,4.0488,3.0536,2.3432,0.0131
2020-03-13,29024385000.0,12.6798,0.0281,25.6231,21.2633,17.8850,2.3368,0.0617,4.5855,3.3728,2.6933,2.0482,0.0872,4.0510,3.0539,2.3451,0.0132
2020-03-12,30110964000.0,13.1545,0.0515,25.6308,21.2651,17.8975,2.4242,0.0927,4.5863,3.3751,2.6944,2.1249,0.1280,4.0525,3.0542,2.3466,0.0127
2020-03-11,31334589000.0,13.6891,0.0736,25.6349,21.2651,17.9249,2.5227,0.1280,4.5870,3.3778,2.6946,2.2112,0.1527,4.0532,3.0545,2.3466,0.0122
2020-03-10,32088342000.0,14.0184,0.0766,25.6401,21.2716,17.9446,2.5834,0.1527,4.5931,3.3803,2.6946,2.2644,0.1667,4.0532,3.0547,2.3474,0.0119
2020-03-09,33174921000.0,14.4931,0.0817,25.6486,21.2781,17.9697,2.6709,0.1863,4.5931,3.3811,2.6957,2.3411,0.1965,4.0553,3.0548,2.3474,0.0115
2020-03-06,33037875000.0,14.4332,0.0812,25.6651,21.2821,17.9768,2.6599,0.1791,4.5931,3.3814,2.6964,2.3314,0.1944,4.0555,3.0555,2.3498,0.0116
2020-03-05,32626737000.0,14.2536,0.0800,25.7036,21.2927,17.9851,2.6268,0.1676,4.5936,3.3826,2.6964,2.3024,0.1825,4.0556,3.0566,2.3504,0.0117
2020-03-04,32176443000.0,14.0569,0.0770,25.7036,21.3034,17.9994,2.5905,0.1548,4.5954,3.3837,2.6964,2.2706,0.1706,4.0624,3.0572,2.3513,0.0119
2020-03-03,32538636000.0,14.2151,0.0791,25.7036,21.3093,18.0130,2.6197,0.1646,4.5976,3.3896,2.6987,2.2962,0.1803,4.0629,3.0578,2.3521,0.0117
2020-03-02,32460324000.0,14.1809,0.0787,25.7269,21.3146,18.0153,2.6134,0.1633,4.5976,3.3952,2.7006,2.2907,0.1795,4.0631,3.0583,2.3526,0.0118
2020-02-28,32107920000.0,14.0269,0.0766,25.7353,21.3206,18.0227,2.5850,0.1527,4.5982,3.3955,2.7062,2.2658,0.1676,4.0721,3.0583,2.3547,0.0119
2020-02-27,32176443000.0,14.0569,0.0766,25.7353,21.3231,18.0275,2.5905,0.1545,4.5982,3.3958,2.7063,2.2706,0.1702,4.0721,3.0583,2.3550,0.0119
2020-02-26,32010030000.0,13.9842,0.0753,25.7721,21.3270,18.0303,2.5771,0.1502,4.6041,3.3974,2.7067,2.2589,0.1647,4.0748,3.0583,2.3557,0.0119
2020-02-25,33253233000.0,14.5273,0.0787,25.7982,21.3318,18.0309,2.6772,0.1860,4.6053,3.3982,2.7088,2.3466,0.1949,4.0748,3.0605,2.3580,0.0115
2020-02-24,33468591000.0,14.6214,0.0809,25.8088,21.3393,18.0313,2.6946,0.1949,4.6067,3.4003,2.7088,2.3618,0.2030,4.0791,3.0618,2.3580,0.0114
2020-02-21,33204288000.0,14.5059,0.0783,25.8466,21.3413,18.0332,2.6733,0.1838,4.6093,3.4050,2.7090,2.3432,0.1940,4.0807,3.0635,2.3580,0.0115
2020-02-20,33253233000.0,14.5273,0.0783,25.8466,21.3418,18.0635,2.6772,0.1855,4.6093,3.4061,2.7103,2.3466,0.1945,4.0807,3.0639,2.3584,0.0115
2020-02-19,32695260000.0,14.2835,0.0779,25.8466,21.3457,18.0678,2.6323,0.1665,4.6093,3.4079,2.7140,2.3072,0.1835,4.0807,3.0653,2.3592,0.0117
2020-02-18,33419646000.0,14.6000,0.0784,25.8466,21.3496,18.0706,2.6906,0.1904,4.6093,3.4096,2.7150,2.3584,0.1993,4.0807,3.0666,2.3595,0.0114
2020-02-17,32646315000.0,14.2622,0.0775,25.8577,21.3500,18.0706,2.6284,0.1657,4.6139,3.4111,2.7150,2.3038,0.1807,4.0818,3.0667,2.3595,0.0117
2020-02-14,32019819000.0,13.9885,0.0754,25.8577,21.3504,18.0855,2.5779,0.1505,4.6139,3.4126,2.7150,2.2596,0.1654,4.0818,3.0669,2.3596,0.0119
2020-02-13,32196021000.0,14.0654,0.0759,25.8577,21.3510,18.0856,2.5921,0.1539,4.6139,3.4132,2.7167,2.2720,0.1706,4.0818,3.0671,2.3597,0.0119
2020-02-12,33449013000.0,14.6128,0.0776,25.8577,21.3517,18.1083,2.6930,0.1910,4.6174,3.4147,2.7183,2.3604,0.2000,4.0820,3.0674,2.3604,0.0114
2020-02-11,33439224000.0,14.6086,0.0772,25.8814,21.3559,18.1083,2.6922,0.1902,4.6174,3.4171,2.7186,2.3597,0.1996,4.0822,3.0678,2.3618,0.0114
2020-02-10,33331545000.0,14.5615,0.0768,25.8932,21.3602,18.1259,2.6835,0.1864,4.6186,3.4191,2.7232,2.3521,0.1953,4.0826,3.0687,2.3636,0.0115
2020-02-07,34936941000.0,15.2629,0.0840,25.9022,21.3675,18.1354,2.8128,0.2404,4.6209,3.4201,2.7233,2.4654,0.2306,4.0838,3.0699,2.3637,0.0109
2020-02-06,37002420000.0,16.1652,0.1228,25.9022,21.3681,18.1483,2.9791,0.3096,4.6209,3.4211,2.7233,2.6112,0.2729,4.0838,3.0702,2.3637,0.0103
