date,市值(元),PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,股息率
2020-12-08,394992889449.48,2.3059,0.9797,1.7975,1.0182,0.7513,24.2656,0.9903,13.6461,11.4977,9.1210,3.6310,0.6790,4.0361,3.2535,2.8406,0.0334
2020-12-07,409069699704.0,2.3880,0.9934,1.7973,1.0173,0.7513,25.1304,0.9978,13.6384,11.4977,9.1210,3.7604,0.7218,4.0369,3.2535,2.8406,0.0322
2020-12-04,415085430582.0,2.4231,0.9969,1.7956,1.0171,0.7513,25.5000,0.9996,13.6352,11.4977,9.1210,3.8157,0.7447,4.0427,3.2535,2.8406,0.0318
2020-12-03,412077565143.0,2.4056,0.9956,1.7953,1.0167,0.7513,25.3152,0.9996,13.6286,11.4977,9.1210,3.7881,0.7337,4.0440,3.2535,2.8406,0.0320
2020-12-02,418273767947.34,2.4418,0.9987,1.7952,1.0164,0.7513,25.6959,1.0000,13.6228,11.4977,9.1210,3.8450,0.7531,4.0487,3.2535,2.8406,0.0315
2020-12-01,404257115001.6001,2.3599,0.9916,1.7944,1.0155,0.7513,24.8348,0.9978,13.6169,11.4977,9.1210,3.7162,0.7041,4.0503,3.2535,2.8406,0.0326
2020-11-30,400888305709.92,2.3403,0.9881,1.7923,1.0143,0.7513,24.6278,0.9956,13.6163,11.4977,9.1210,3.6852,0.6927,4.0512,3.2535,2.8406,0.0329
2020-11-27,401008620327.48,2.3410,0.9885,1.7923,1.0133,0.7513,24.6352,0.9960,13.6163,11.4977,9.1210,3.6863,0.6931,4.0526,3.2535,2.8406,0.0329
2020-11-26,399745316843.1001,2.3336,0.9881,1.7914,1.0133,0.7513,24.5576,0.9960,13.6155,11.4977,9.1210,3.6747,0.6900,4.0532,3.2535,2.8406,0.0330
2020-11-25,402031294576.74,2.3469,0.9903,1.7897,1.0123,0.7513,24.6980,0.9978,13.6139,11.4977,9.1210,3.6957,0.6958,4.0534,3.2535,2.8406,0.0328
2020-11-24,401850822650.4,2.3459,0.9899,1.7897,1.0119,0.7513,24.6869,0.9974,13.5964,11.4977,9.1210,3.6940,0.6949,4.0534,3.2535,2.8406,0.0328
2020-11-23,410573632423.5,2.3968,0.9956,1.7879,1.0119,0.7513,25.2228,0.9996,13.5964,11.4977,9.1210,3.7742,0.7257,4.0534,3.2535,2.8406,0.0321
2020-11-20,408468126616.2,2.3845,0.9947,1.7874,1.0102,0.7513,25.0935,0.9991,13.5954,11.4977,9.1210,3.7549,0.7156,4.0534,3.2535,2.8406,0.0323
2020-11-19,408468126616.2,2.3845,0.9951,1.7858,1.0083,0.7513,25.0935,0.9996,13.5921,11.4977,9.1210,3.7549,0.7156,4.0534,3.2535,2.8406,0.0323
2020-11-18,401189092253.82,2.3420,0.9912,1.7858,1.0079,0.7513,24.6463,0.9987,13.5921,11.4977,9.1210,3.6880,0.6931,4.0534,3.2535,2.8406,0.0329
2020-11-17,411475992055.2,2.4021,0.9960,1.7833,1.0077,0.7513,25.2782,1.0000,13.5787,11.4977,9.1210,3.7825,0.7280,4.0534,3.2535,2.8406,0.0320
2020-11-16,401850822650.4,2.3459,0.9921,1.7820,1.0075,0.7513,24.6869,0.9996,13.5659,11.4977,9.1210,3.6940,0.6944,4.0534,3.2535,2.8406,0.0328
2020-11-13,398602327976.28,2.3269,0.9907,1.7814,1.0061,0.7513,24.4874,0.9987,13.5489,11.4977,9.1210,3.6642,0.6865,4.0534,3.2535,2.8406,0.0331
2020-11-12,399264058372.8601,2.3308,0.9912,1.7807,1.0053,0.7513,24.5280,0.9991,13.5289,11.4977,9.1210,3.6703,0.6887,4.0534,3.2535,2.8406,0.0330
2020-11-11,395895249081.18,2.3111,0.9885,1.7806,1.0044,0.7513,24.3211,0.9987,13.5278,11.4977,9.1210,3.4500,0.6089,4.0554,3.2535,2.8406,0.0333
2020-11-10,396196035625.08,2.3129,0.9894,1.7794,1.0044,0.7513,24.3396,0.9991,13.5267,11.4977,9.1210,3.4526,0.6111,4.0558,3.2535,2.8406,0.0333
2020-11-09,406362620808.9,2.3722,0.9947,1.7783,1.0029,0.7513,24.9641,1.0000,13.5067,11.4977,9.1210,3.5412,0.6548,4.0596,3.2535,2.8406,0.0325
2020-11-06,399324215681.64,2.3311,0.9921,1.7773,1.0029,0.7513,24.5317,1.0000,13.5067,11.4977,9.1210,3.4799,0.6230,4.0613,3.2535,2.8406,0.0330
2020-11-05,377787899138.4,2.2054,0.9806,1.7764,0.9984,0.7513,23.2087,1.0000,13.5067,11.4977,9.1210,3.2922,0.5243,4.0613,3.2535,2.8406,0.0349
2020-11-04,374058145994.04,2.1836,0.9802,1.7762,0.9980,0.7513,22.9796,1.0000,13.5067,11.4977,9.1210,3.2597,0.5049,4.0652,3.2535,2.8406,0.0353
2020-11-03,361124324606.34,2.1081,0.9700,1.7738,0.9951,0.7513,22.1850,0.9996,13.5057,11.4977,9.1210,3.1470,0.4444,4.0664,3.2535,2.8406,0.0365
2020-11-02,362086841546.82,2.1138,0.9709,1.7727,0.9924,0.7513,22.2441,1.0000,13.5057,11.4977,9.1210,3.1554,0.4480,4.0681,3.2535,2.8406,0.0364
2020-10-30,351499155201.54,2.0345,0.9524,1.7699,0.9915,0.7513,20.3078,0.9996,13.5057,11.4977,9.1210,3.0938,0.4078,4.0698,3.2540,2.8406,0.0375
2020-10-29,346686570499.14,2.0066,0.9414,1.7691,0.9914,0.7513,20.0297,0.9969,13.5057,11.4977,9.1210,3.0515,0.3699,4.0715,3.2541,2.8406,0.0380
2020-10-28,344460750074.28,1.9938,0.9347,1.7684,0.9909,0.7513,19.9012,0.9965,13.5057,11.4977,9.1210,3.0319,0.3589,4.0722,3.2549,2.8406,0.0383
2020-10-27,344280278147.94,1.9927,0.9343,1.7673,0.9909,0.7513,19.8907,0.9960,13.5057,11.4977,9.1210,3.0303,0.3558,4.0766,3.2552,2.8406,0.0383
2020-10-26,350055379790.82,2.0261,0.9484,1.7667,0.9909,0.7513,20.2244,0.9991,13.5057,11.4977,9.1210,3.0811,0.3933,4.0794,3.2558,2.8406,0.0377
2020-10-23,350837424804.96,2.0307,0.9502,1.7659,0.9889,0.7513,20.2696,0.9996,13.5057,11.4977,9.1210,3.0880,0.3986,4.0817,3.2578,2.8406,0.0376
2020-10-22,352521829450.8,2.0404,0.9541,1.7659,0.9887,0.7510,20.3669,1.0000,13.5057,11.4955,9.1204,3.1028,0.4142,4.0842,3.2579,2.8395,0.0374
2020-10-21,348912390924.0,2.0195,0.9475,1.7653,0.9887,0.7510,20.1583,1.0000,13.5057,11.4955,9.1204,3.0711,0.3851,4.0860,3.2580,2.8395,0.0378
2020-10-20,346806885116.7,2.0073,0.9435,1.7647,0.9887,0.7510,20.0367,0.9991,13.5057,11.4955,9.1204,3.0525,0.3701,4.0864,3.2587,2.8395,0.0380
2020-10-19,344400592765.5,1.9934,0.9369,1.7639,0.9887,0.7510,19.8977,0.9987,13.5057,11.4955,9.1204,3.0314,0.3577,4.0885,3.2596,2.8395,0.0383
2020-10-16,347107671660.6001,2.0091,0.9449,1.7630,0.9878,0.7510,20.0541,0.9996,13.5057,11.4955,9.1204,3.0552,0.3723,4.0887,3.2606,2.8395,0.0380
2020-10-15,348551447071.32,2.0174,0.9471,1.7616,0.9878,0.7510,20.1375,1.0000,13.5057,11.4955,9.1204,3.0679,0.3811,4.0893,3.2617,2.8395,0.0378
2020-10-14,346506098572.8,2.0056,0.9435,1.7595,0.9871,0.7510,20.0193,1.0000,13.5057,11.4955,9.1204,3.0499,0.3666,4.0923,3.2629,2.8395,0.0381
2020-10-13,336339513388.98,1.9468,0.9149,1.7574,0.9863,0.7510,19.4319,0.9996,13.5057,11.4955,9.1204,2.9604,0.2991,4.0934,3.2639,2.8395,0.0392
2020-10-12,335798097609.96,1.9436,0.9149,1.7565,0.9856,0.7510,19.4007,0.9996,13.5057,11.4955,9.1204,2.9556,0.2955,4.0937,3.2643,2.8395,0.0393
2020-10-09,329361265570.5,1.9064,0.8919,1.7563,0.9854,0.7510,19.0288,0.9938,13.4846,11.4955,9.1204,2.8990,0.2391,4.0944,3.2647,2.8395,0.0400
2020-09-30,320638455797.4,1.8559,0.8567,1.7551,0.9851,0.7513,18.5248,0.9912,13.4698,11.4977,9.1210,2.8222,0.1883,4.0952,3.2649,2.8406,0.0411
2020-09-29,319194680386.68,1.8475,0.8532,1.7551,0.9837,0.7513,18.4414,0.9912,13.4685,11.4977,9.1210,2.8095,0.1817,4.0952,3.2666,2.8416,0.0413
2020-09-28,318954051151.56,1.8461,0.8527,1.7539,0.9832,0.7513,18.4275,0.9912,13.4651,11.4977,9.1210,2.8074,0.1790,4.0952,3.2666,2.8418,0.0413
2020-09-25,325511197808.58,1.8841,0.8748,1.7535,0.9832,0.7513,18.8063,0.9916,13.4626,11.4977,9.1210,2.8651,0.2125,4.0995,3.2667,2.8428,0.0405
2020-09-24,326834658601.74,1.8917,0.8774,1.7535,0.9827,0.7510,18.8828,0.9921,13.4626,11.4955,9.1204,2.8767,0.2228,4.0997,3.2686,2.8418,0.0403
2020-09-23,333933221037.78,1.9328,0.9073,1.7532,0.9823,0.7510,19.2929,0.9987,13.4626,11.4934,9.1204,2.9392,0.2758,4.0997,3.2706,2.8418,0.0395
2020-09-22,333873063729.0,1.9325,0.9073,1.7532,0.9810,0.7510,19.2894,0.9987,13.4532,11.4929,9.1204,2.9387,0.2742,4.0997,3.2707,2.8418,0.0395
2020-09-21,340189581150.9,1.9690,0.9276,1.7531,0.9797,0.7510,19.6544,1.0000,13.4532,11.4929,9.1204,2.9943,0.3214,4.1012,3.2708,2.8418,0.0388
2020-09-18,334775423360.7,1.9377,0.9121,1.7529,0.9797,0.7510,19.3416,0.9996,13.4460,11.4925,9.1204,2.9466,0.2818,4.1012,3.2709,2.8418,0.0394
2020-09-17,329662052114.4,1.9081,0.8958,1.7516,0.9786,0.7510,19.0462,0.9969,13.4441,11.4925,9.1204,2.9016,0.2403,4.1012,3.2711,2.8418,0.0400
2020-09-16,331165984833.9,1.9168,0.9046,1.7512,0.9784,0.7510,19.1330,0.9987,13.4410,11.4925,9.1204,2.9149,0.2531,4.1012,3.2711,2.8418,0.0398
2020-09-15,335497311066.06,1.9419,0.9148,1.7511,0.9782,0.7510,19.3833,1.0000,13.4402,11.4925,9.1204,2.9530,0.2884,4.1034,3.2711,2.8418,0.0393
2020-09-14,332549602935.84,1.9248,0.9064,1.7500,0.9776,0.7510,19.2130,0.9996,13.4394,11.4925,9.1204,2.9270,0.2619,4.1034,3.2726,2.8418,0.0397
2020-09-11,330022995967.08,1.9102,0.8997,1.7487,0.9772,0.7510,19.0670,0.9991,13.4328,11.4925,9.1204,2.9048,0.2434,4.1058,3.2742,2.8418,0.0400
2020-09-10,328458905938.8,1.9011,0.8927,1.7486,0.9761,0.7510,18.9766,0.9978,13.4309,11.4925,9.1204,2.8910,0.2323,4.1063,3.2749,2.8418,0.0401
2020-09-09,327857332851.0,1.8977,0.8883,1.7475,0.9759,0.7510,18.9419,0.9969,13.4261,11.4925,9.1204,2.8857,0.2292,4.1063,3.2749,2.8418,0.0402
2020-09-08,333752749111.44,1.9318,0.9086,1.7469,0.9755,0.7510,19.2825,1.0000,13.4222,11.4925,9.1204,2.9376,0.2699,4.1076,3.2772,2.8418,0.0395
2020-09-07,330925355598.78,1.9154,0.9050,1.7467,0.9755,0.7510,19.1191,1.0000,13.4194,11.4925,9.1204,2.9128,0.2487,4.1080,3.2798,2.8418,0.0399
2020-09-04,329842524040.74,1.9092,0.9002,1.7464,0.9754,0.7510,19.0566,1.0000,13.4179,11.4925,9.1204,2.9032,0.2412,4.1112,3.2803,2.8418,0.0400
2020-09-03,329361265570.5,1.9064,0.8975,1.7463,0.9751,0.7510,19.0288,0.9996,13.4150,11.4925,9.1204,2.8990,0.2363,4.1120,3.2805,2.8418,0.0400
2020-09-02,328037804777.34,1.8987,0.8913,1.7451,0.9748,0.7510,18.9523,0.9996,13.4051,11.4925,9.1204,2.8873,0.2306,4.1123,3.2805,2.8418,0.0402
2020-09-01,329361265570.5,1.9064,0.8980,1.7447,0.9744,0.7510,19.0288,1.0000,13.4032,11.4925,9.1204,2.8990,0.2359,4.1170,3.2805,2.8418,0.0400
2020-08-31,327857332851.0,1.8977,0.8913,1.7414,0.9742,0.7510,18.9419,1.0000,13.4006,11.4925,9.1204,2.8857,0.2292,4.1182,3.2809,2.8418,0.0402
2020-08-28,331105827525.12,1.8353,0.8542,1.7396,0.9718,0.7510,16.0865,0.9541,13.4006,11.4925,9.1204,3.1318,0.4201,4.1207,3.2814,2.8418,0.0218
2020-08-27,318472792681.32,1.7653,0.8145,1.7388,0.9702,0.7510,15.4728,0.9351,13.3985,11.4925,9.1204,3.0123,0.3326,4.1214,3.2818,2.8418,0.0227
2020-08-26,321240028885.2,1.7806,0.8207,1.7377,0.9701,0.7510,15.6072,0.9377,13.3958,11.4925,9.1204,3.0385,0.3511,4.1240,3.2820,2.8418,0.0225
2020-08-25,326594029366.62,1.8103,0.8388,1.7377,0.9688,0.7510,15.8673,0.9474,13.3951,11.4925,9.1204,3.0891,0.3856,4.1264,3.2834,2.8418,0.0221
2020-08-24,325691669734.92,1.8053,0.8344,1.7359,0.9679,0.7510,15.8235,0.9448,13.3951,11.4925,9.1204,3.0806,0.3772,4.1310,3.2836,2.8418,0.0222
2020-08-21,326172928205.16,1.8079,0.8357,1.7347,0.9677,0.7510,15.8469,0.9466,13.3890,11.4925,9.1204,3.0851,0.3816,4.1322,3.2854,2.8418,0.0221
2020-08-20,325631512426.14,1.8049,0.8348,1.7332,0.9668,0.7510,15.8206,0.9443,13.3890,11.4925,9.1204,3.0800,0.3763,4.1362,3.2861,2.8418,0.0222
2020-08-19,332008187156.82,1.8403,0.8582,1.7320,0.9667,0.7510,16.1304,0.9545,13.3890,11.4925,9.1204,3.1403,0.4201,4.1398,3.2871,2.8418,0.0217
2020-08-18,337001243785.56,1.8680,0.8723,1.7316,0.9667,0.7510,16.3730,0.9616,13.3890,11.4925,9.1204,3.1875,0.4435,4.1445,3.2876,2.8418,0.0214
2020-08-17,341693513870.4,1.8940,0.8878,1.7313,0.9667,0.7510,16.6009,0.9686,13.3890,11.4925,9.1204,3.2319,0.4625,4.1448,3.2888,2.8418,0.0211
2020-08-14,338384861887.5,1.8756,0.8777,1.7309,0.9666,0.7510,16.4402,0.9638,13.3890,11.4925,9.1204,3.2006,0.4488,4.1456,3.2901,2.8418,0.0213
2020-08-13,335557468374.84,1.8600,0.8684,1.7307,0.9663,0.7510,16.3028,0.9598,13.3890,11.4925,9.1204,3.1739,0.4360,4.1476,3.2911,2.8418,0.0215
2020-08-12,335316839139.7201,1.8586,0.8684,1.7307,0.9659,0.7510,16.2911,0.9594,13.3890,11.4925,9.1204,3.1716,0.4337,4.1476,3.2917,2.8418,0.0215
2020-08-11,336098884153.86,1.8630,0.8701,1.7302,0.9657,0.7510,16.3291,0.9611,13.3890,11.4925,9.1204,3.1790,0.4373,4.1480,3.2919,2.8418,0.0215
2020-08-10,338685648431.4,1.8773,0.8794,1.7299,0.9655,0.7510,16.4548,0.9651,13.3890,11.4925,9.1204,3.2035,0.4492,4.1504,3.2920,2.8418,0.0213
2020-08-07,338384861887.5,1.8756,0.8785,1.7292,0.9652,0.7510,16.4402,0.9647,13.3890,11.4925,9.1204,3.2006,0.4474,4.1512,3.2930,2.8418,0.0213
2020-08-06,338204389961.16,1.8746,0.8768,1.7271,0.9635,0.7510,16.4314,0.9638,13.3890,11.4925,9.1204,3.1989,0.4461,4.1538,3.2934,2.8418,0.0213
2020-08-05,341994300414.3,1.8956,0.8900,1.7269,0.9626,0.7510,16.6155,0.9700,13.3890,11.4925,9.1204,3.2348,0.4594,4.1546,3.2937,2.8418,0.0211
2020-08-04,343919334295.26,1.9063,0.8980,1.7254,0.9626,0.7510,16.7091,0.9748,13.3890,11.4925,9.1204,3.2530,0.4735,4.1553,3.2952,2.8418,0.0210
2020-08-03,344821693926.96,1.9113,0.9028,1.7250,0.9626,0.7510,16.7529,0.9779,13.3890,11.4925,9.1204,3.2615,0.4797,4.1570,3.2955,2.8418,0.0209
2020-07-31,342355244380.8,1.8976,0.8922,1.7249,0.9626,0.7510,16.6331,0.9717,13.3890,11.4925,9.1204,3.2382,0.4602,4.1572,3.2958,2.8418,0.0211
2020-07-30,345784210982.4,1.9166,0.9059,1.7249,0.9624,0.7510,16.7997,0.9797,13.3890,11.4925,9.1204,3.2706,0.4832,4.1594,3.2958,2.8418,0.0209
2020-07-29,357334414272.0,1.9807,0.9320,1.7242,0.9622,0.7510,17.3608,0.9938,13.3890,11.4925,9.1204,3.3799,0.5437,4.1606,3.2980,2.8418,0.0202
2020-07-28,342716188233.6,1.8996,0.8944,1.7239,0.9619,0.7510,16.6506,0.9744,13.3890,11.4925,9.1204,3.2416,0.4629,4.1608,3.2980,2.8418,0.0211
2020-07-27,341573199366.4,1.8933,0.8909,1.7236,0.9614,0.7510,16.5951,0.9713,13.3890,11.4925,9.1204,3.2308,0.4580,4.1618,3.2990,2.8418,0.0211
2020-07-24,343859177100.8,1.9060,0.8993,1.7234,0.9613,0.7510,16.7062,0.9761,13.3890,11.4925,9.1204,3.2524,0.4713,4.1618,3.2992,2.8418,0.0210
2020-07-23,361485268579.2,2.0037,0.9426,1.7222,0.9610,0.7510,17.5625,0.9973,13.3890,11.4925,9.1204,3.4191,0.5640,4.1630,3.2992,2.8418,0.0200
2020-07-22,358056301977.6001,1.9847,0.9351,1.7218,0.9607,0.7510,17.3959,0.9960,13.3890,11.4925,9.1204,3.3867,0.5459,4.1635,3.2992,2.8418,0.0202
2020-07-21,354386706140.8,1.9643,0.9254,1.7215,0.9593,0.7510,17.2176,0.9920,13.3890,11.4925,9.1204,3.3520,0.5283,4.1636,3.2992,2.8418,0.0204
2020-07-20,354507020758.4,1.9650,0.9271,1.7213,0.9589,0.7510,17.2235,0.9934,13.3890,11.4925,9.1204,3.3531,0.5300,4.1660,3.2992,2.8418,0.0204
2020-07-17,344159963644.8,1.9076,0.9015,1.7213,0.9582,0.7510,16.7208,0.9788,13.3884,11.4925,9.1204,3.2552,0.4748,4.1660,3.2992,2.8418,0.0210
2020-07-16,336820771971.2,1.8670,0.8803,1.7211,0.9581,0.7510,16.3642,0.9700,13.3830,11.4925,9.1204,3.1858,0.4390,4.1660,3.2998,2.8418,0.0214
2020-07-15,353003088038.4,1.9567,0.9227,1.7205,0.9580,0.7510,17.1504,0.9920,13.3828,11.4925,9.1204,3.3389,0.5216,4.1660,3.3010,2.8418,0.0204
2020-07-14,352040571097.6001,1.9513,0.9209,1.7196,0.9578,0.7510,17.1036,0.9912,13.3787,11.4925,9.1204,3.3298,0.5168,4.1660,3.3010,2.8418,0.0205
2020-07-13,357635200816.0,1.9823,0.9333,1.7196,0.9577,0.7510,17.3755,0.9951,13.3767,11.4925,9.1204,3.3827,0.5406,4.1660,3.3010,2.8418,0.0202
2020-07-10,354867964611.2,1.9670,0.9284,1.7192,0.9564,0.7510,17.2410,0.9943,13.3763,11.4925,9.1204,3.3565,0.5296,4.1660,3.3010,2.8418,0.0203
2020-07-09,359861021241.6,1.9947,0.9395,1.7188,0.9562,0.7510,17.4836,0.9969,13.3726,11.4925,9.1204,3.4037,0.5495,4.1660,3.3010,2.8418,0.0201
2020-07-08,357875830051.2,1.9837,0.9351,1.7179,0.9559,0.7510,17.3871,0.9965,13.3701,11.4925,9.1204,3.3850,0.5406,4.1660,3.3010,2.8418,0.0202
2020-07-07,361425111270.4,2.0033,0.9426,1.7172,0.9557,0.7510,17.5596,0.9973,13.3656,11.4925,9.1204,3.4185,0.5579,4.1660,3.3010,2.8418,0.0200
2020-07-06,368523673708.8,2.0427,0.9554,1.7170,0.9555,0.7510,17.9045,0.9987,13.3640,11.4925,9.1204,3.4857,0.5914,4.1660,3.3010,2.8418,0.0196
2020-07-03,351559312627.2,1.9487,0.9218,1.7167,0.9555,0.7510,17.0803,0.9938,13.3441,11.4923,9.1204,3.3252,0.5159,4.1660,3.2998,2.8418,0.0205
2020-07-02,350175694524.8,1.9410,0.9201,1.7162,0.9555,0.7510,17.0130,0.9916,13.3332,11.4910,9.1204,3.3121,0.5075,4.1660,3.2992,2.8418,0.0206
2020-07-01,345363109820.8,1.9143,0.9117,1.7158,0.9547,0.7510,16.7792,0.9863,13.3331,11.4910,9.1204,3.2666,0.4810,4.1660,3.2992,2.8418,0.0209
2020-06-30,340309895881.6,1.8863,0.8962,1.7158,0.9546,0.7510,16.5337,0.9775,13.3322,11.4910,9.1204,3.2188,0.4541,4.1660,3.2992,2.8418,0.0212
2020-06-29,339648165484.8,1.8826,0.8944,1.7158,0.9543,0.7510,16.5016,0.9775,13.3264,11.4910,9.1204,3.2126,0.4514,4.1660,3.2998,2.8418,0.0213
2020-06-24,344220120953.6,1.9080,0.9069,1.7148,0.9525,0.7510,16.7237,0.9841,13.3258,11.4923,9.1204,3.2558,0.4744,4.1660,3.3014,2.8418,0.0210
2020-06-23,338264547382.4,1.8750,0.8901,1.7144,0.9523,0.7510,16.4343,0.9766,13.3247,11.4923,9.1204,3.1995,0.4453,4.1660,3.3015,2.8418,0.0213
2020-06-22,344460750188.8,1.9093,0.9086,1.7141,0.9520,0.7510,16.7354,0.9850,13.3247,11.4923,9.1204,3.2581,0.4748,4.1660,3.3020,2.8418,0.0210
2020-06-19,353965604979.2,1.9620,0.9281,1.7135,0.9517,0.7510,17.1972,0.9951,13.3244,11.4923,9.1204,3.3480,0.5216,4.1660,3.3022,2.8418,0.0204
2020-06-18,349273334892.8,1.9360,0.9192,1.7135,0.9517,0.7510,16.9692,0.9912,13.3209,11.4923,9.1204,3.3036,0.5018,4.1660,3.3022,2.8418,0.0207
2020-06-17,347528772937.6001,1.9263,0.9153,1.7135,0.9515,0.7510,16.8844,0.9881,13.3024,11.4923,9.1204,3.2871,0.4894,4.1660,3.3022,2.8418,0.0208
2020-06-16,347949874099.2,1.9287,0.9157,1.7132,0.9513,0.7510,16.9049,0.9885,13.2997,11.4917,9.1204,3.2911,0.4909,4.1660,3.3024,2.8418,0.0207
2020-06-15,344641222115.2,1.9103,0.9108,1.7121,0.9510,0.7510,16.7441,0.9872,13.2971,11.4910,9.1204,3.2598,0.4757,4.1660,3.3026,2.8418,0.0209
2020-06-12,354446863449.6001,1.9647,0.9293,1.7112,0.9510,0.7510,17.2205,0.9956,13.2957,11.4905,9.1204,3.3525,0.5232,4.1660,3.3028,2.8418,0.0204
2020-06-11,354446863449.6001,1.9647,0.9297,1.7112,0.9510,0.7510,17.2205,0.9960,13.2930,11.4905,9.1204,3.3525,0.5232,4.1660,3.3028,2.8418,0.0204
2020-06-10,368944774870.4,2.0450,0.9558,1.7108,0.9510,0.7510,17.9249,0.9991,13.2912,11.4905,9.1204,3.2666,0.4786,4.1660,3.3028,2.8418,0.0196
2020-06-09,372494056089.6001,2.0647,0.9616,1.7103,0.9507,0.7510,18.0974,0.9996,13.2900,11.4905,9.1204,3.2980,0.4949,4.1660,3.3030,2.8418,0.0194
2020-06-08,375321449603.2,2.0804,0.9664,1.7095,0.9500,0.7510,18.2347,1.0000,13.2872,11.4905,9.1204,3.3231,0.5095,4.1660,3.3036,2.8418,0.0192
2020-06-05,361966527049.6001,2.0063,0.9461,1.7088,0.9495,0.7510,17.5859,1.0000,13.2849,11.4905,9.1204,3.2048,0.4485,4.1660,3.3036,2.8418,0.0199
2020-06-04,358838346992.0,1.9890,0.9403,1.7077,0.9493,0.7510,17.4339,0.9996,13.2757,11.4905,9.1204,3.1771,0.4361,4.1660,3.3047,2.8418,0.0201
2020-06-03,349032705657.6001,1.9347,0.9213,1.7074,0.9492,0.7510,16.9575,0.9934,13.2669,11.4905,9.1204,3.0903,0.3858,4.1660,3.3052,2.8418,0.0207
2020-06-02,349453806819.2,1.9370,0.9227,1.7072,0.9490,0.7510,16.9780,0.9947,13.2652,11.4905,9.1204,3.0941,0.3893,4.1660,3.3053,2.8418,0.0207
2020-06-01,348731919113.6,1.9330,0.9205,1.7067,0.9487,0.7510,16.9429,0.9934,13.2628,11.4905,9.1204,3.0877,0.3827,4.1660,3.3063,2.8418,0.0207
2020-05-29,342535716307.2,1.8986,0.9090,1.7062,0.9481,0.7510,16.6419,0.9890,13.2489,11.4905,9.1204,3.0328,0.3469,4.1660,3.3093,2.8418,0.0211
2020-05-28,341813828601.6,1.8946,0.9072,1.7062,0.9477,0.7508,16.6068,0.9881,13.2489,11.4900,9.1148,3.0264,0.3422,4.1664,3.3114,2.8416,0.0211
2020-05-27,338324704691.2,1.8753,0.8988,1.7051,0.9477,0.7508,16.4373,0.9850,13.2480,11.4900,9.1148,2.9955,0.3156,4.1664,3.3121,2.8416,0.0213
2020-05-26,342174772454.4,1.8966,0.9085,1.7050,0.9468,0.7508,16.6243,0.9885,13.2480,11.4900,9.1148,3.0296,0.3431,4.1664,3.3125,2.8416,0.0211
2020-05-25,330263625312.0,1.8306,0.8780,1.7042,0.9467,0.7508,16.0456,0.9801,13.2479,11.4900,9.1148,2.9241,0.2551,4.1664,3.3130,2.8416,0.0219
2020-05-22,334594951545.6,1.8546,0.8908,1.7041,0.9467,0.7508,16.2561,0.9828,13.2479,11.4900,9.1148,2.9625,0.2909,4.1664,3.3145,2.8416,0.0216
2020-05-21,342956817468.8,1.9010,0.9111,1.7036,0.9456,0.7508,16.6623,0.9903,13.2479,11.4900,9.1148,3.0365,0.3475,4.1664,3.3147,2.8416,0.0210
2020-05-20,345182637894.4,1.9133,0.9178,1.7027,0.9444,0.7508,16.7705,0.9925,13.2468,11.4900,9.1148,3.0562,0.3572,4.1664,3.3158,2.8416,0.0209
2020-05-19,349032705657.6001,1.9347,0.9222,1.7023,0.9443,0.7508,16.9575,0.9943,13.2326,11.4900,9.1148,3.0903,0.3820,4.1664,3.3160,2.8416,0.0207
2020-05-18,348852233731.2,1.9337,0.9213,1.7015,0.9436,0.7508,16.9487,0.9943,13.2293,11.4900,9.1148,3.0887,0.3798,4.1664,3.3161,2.8416,0.0207
2020-05-15,348491289878.4,1.9317,0.9213,1.7014,0.9433,0.7508,16.9312,0.9943,13.2175,11.4900,9.1148,3.0855,0.3780,4.1664,3.3168,2.8416,0.0207
2020-05-14,352341357641.6,1.9530,0.9279,1.7005,0.9428,0.7508,17.1183,0.9978,13.2175,11.4900,9.1148,3.1196,0.4041,4.1664,3.3177,2.8416,0.0205
2020-05-13,351258526083.2,1.9470,0.9257,1.6993,0.9413,0.7508,17.0656,0.9969,13.2098,11.4900,9.1148,3.1100,0.3979,4.1664,3.3184,2.8416,0.0206
2020-05-12,354928121920.0,1.9673,0.9328,1.6986,0.9413,0.7508,17.2439,0.9987,13.2098,11.4900,9.1148,3.1425,0.4151,4.1664,3.3205,2.8416,0.0203
2020-05-11,350175694524.8,1.9410,0.9253,1.6981,0.9413,0.7508,17.0130,0.9969,13.2096,11.4900,9.1148,3.1004,0.3895,4.1664,3.3208,2.8416,0.0206
2020-05-08,342836502851.2,1.9003,0.9142,1.6977,0.9407,0.7508,16.6565,0.9938,13.1982,11.4900,9.1148,3.0355,0.3466,4.1664,3.3213,2.8416,0.0211
2020-05-07,325451040608.0,1.8039,0.8660,1.6973,0.9404,0.7508,15.8118,0.9761,13.1961,11.4900,9.1148,2.8815,0.2272,4.1664,3.3221,2.8416,0.0222
